episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table7_cor_tightB150_repl_harm_aware_selective_s37,corruption_prone,harm_aware_selective,37,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5120, H=1.0000, score=0.5120, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s38,corruption_prone,harm_aware_selective,38,0,0,0,1,0.0,-28.8,-28.8,medium,0.554,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.554,0.554,1.0,0.554,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5540, H=1.0000, score=0.5540, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s39,corruption_prone,harm_aware_selective,39,0,0,0,1,0.0,-28.8,-28.8,medium,0.575,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.575,0.575,1.0,0.575,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5750, H=1.0000, score=0.5750, verify=False"
revision_table7_corruption_tightB150_cor_s40_harm,corruption_prone,harm_aware_selective,40,1,1,1,0,0.5,9.2,9.2,medium,0.668,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.668,0.668,1.0,0.668,13,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6680, H=1.0000, score=0.6680, verify=True"
revision_table7_corruption_tightB150_cor_s41_harm,corruption_prone,harm_aware_selective,41,1,0,1,0,0.5,9.2,9.2,high,0.756,0.0,9.2,9.2,irreversible,strong,verify_then_decide,risky_patch,0.756,0.756,1.0,0.756,8,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7560, H=1.0000, score=0.7560, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s42,corruption_prone,harm_aware_selective,42,0,0,0,1,0.0,-28.8,-28.8,medium,0.404,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.404,0.404,1.0,0.404,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4040, H=1.0000, score=0.4040, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s43,corruption_prone,harm_aware_selective,43,0,0,0,1,0.0,-28.8,-28.8,medium,0.505,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.505,0.505,1.0,0.505,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5050, H=1.0000, score=0.5050, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s44,corruption_prone,harm_aware_selective,44,0,0,1,0,0.0,9.2,9.2,medium,0.603,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.603,0.603,1.0,0.603,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6030, H=1.0000, score=0.6030, verify=False"
revision_table7_corruption_tightB150_cor_s45_harm,corruption_prone,harm_aware_selective,45,1,1,1,0,0.5,9.2,9.2,medium,0.658,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.658,0.658,1.0,0.658,13,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6580, H=1.0000, score=0.6580, verify=True"
revision_table7_corruption_tightB150_cor_s46_harm,corruption_prone,harm_aware_selective,46,1,0,1,0,0.5,9.2,9.2,medium,0.677,0.0,9.2,9.2,irreversible,strong,verify_then_decide,risky_patch,0.677,0.677,1.0,0.677,8,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6770, H=1.0000, score=0.6770, verify=True"
revision_table7_corruption_tightB150_cor_s47_harm,corruption_prone,harm_aware_selective,47,1,1,1,0,0.5,9.2,9.2,high,0.802,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.802,0.802,1.0,0.802,5,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8020, H=1.0000, score=0.8020, verify=True"
revision_table7_corruption_tightB150_cor_s48_harm,corruption_prone,harm_aware_selective,48,1,1,1,0,0.5,9.2,9.2,high,0.738,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.738,0.738,1.0,0.738,13,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7380, H=1.0000, score=0.7380, verify=True"
revision_table7_corruption_tightB150_cor_s49_harm,corruption_prone,harm_aware_selective,49,1,1,1,0,0.5,9.2,9.2,high,0.93,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.93,0.93,1.0,0.93,8,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.9300, H=1.0000, score=0.9300, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s50,corruption_prone,harm_aware_selective,50,0,0,0,1,0.0,-28.8,-28.8,medium,0.436,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.436,0.436,1.0,0.436,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4360, H=1.0000, score=0.4360, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s51,corruption_prone,harm_aware_selective,51,0,0,0,1,0.0,-28.8,-28.8,medium,0.528,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.528,0.528,1.0,0.528,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5280, H=1.0000, score=0.5280, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s52,corruption_prone,harm_aware_selective,52,0,0,1,0,0.0,9.2,9.2,medium,0.57,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.57,0.57,1.0,0.57,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5700, H=1.0000, score=0.5700, verify=False"
revision_table7_corruption_tightB150_cor_s53_harm,corruption_prone,harm_aware_selective,53,1,1,1,0,0.5,9.2,9.2,medium,0.663,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.663,0.663,1.0,0.663,8,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6630, H=1.0000, score=0.6630, verify=True"
revision_table7_corruption_tightB150_cor_s54_harm,corruption_prone,harm_aware_selective,54,1,1,1,0,0.5,9.2,9.2,high,0.75,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.75,0.75,1.0,0.75,13,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7500, H=1.0000, score=0.7500, verify=True"
revision_table7_corruption_tightB150_cor_s55_harm,corruption_prone,harm_aware_selective,55,1,1,1,0,0.5,9.2,9.2,medium,0.643,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.643,0.643,1.0,0.643,13,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6430, H=1.0000, score=0.6430, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s56,corruption_prone,harm_aware_selective,56,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5120, H=1.0000, score=0.5120, verify=False"
revision_table7_corruption_tightB150_cor_s57_harm,corruption_prone,harm_aware_selective,57,1,1,1,0,0.5,9.2,9.2,high,0.927,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.927,0.927,1.0,0.927,8,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.9270, H=1.0000, score=0.9270, verify=True"
revision_table7_corruption_tightB150_cor_s58_harm,corruption_prone,harm_aware_selective,58,1,1,1,0,0.5,9.2,9.2,high,0.877,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.877,0.877,1.0,0.877,8,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8770, H=1.0000, score=0.8770, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s59,corruption_prone,harm_aware_selective,59,0,0,0,1,0.0,-28.8,-28.8,medium,0.6,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.6,0.6,1.0,0.6,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6000, H=1.0000, score=0.6000, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s60,corruption_prone,harm_aware_selective,60,0,0,0,1,0.0,-28.8,-28.8,medium,0.595,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.595,0.595,1.0,0.595,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5950, H=1.0000, score=0.5950, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s61,corruption_prone,harm_aware_selective,61,0,0,1,0,0.0,9.2,9.2,medium,0.403,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.403,0.403,1.0,0.403,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4030, H=1.0000, score=0.4030, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s62,corruption_prone,harm_aware_selective,62,0,0,0,1,0.0,-28.8,-28.8,medium,0.576,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.576,0.576,1.0,0.576,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5760, H=1.0000, score=0.5760, verify=False"
revision_table7_corruption_tightB150_cor_s63_harm,corruption_prone,harm_aware_selective,63,1,0,1,0,0.5,9.2,9.2,high,0.902,0.0,9.2,9.2,irreversible,strong,verify_then_decide,risky_patch,0.902,0.902,1.0,0.902,8,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.9020, H=1.0000, score=0.9020, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s64,corruption_prone,harm_aware_selective,64,0,0,0,1,0.0,-28.8,-28.8,medium,0.514,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.514,0.514,1.0,0.514,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5140, H=1.0000, score=0.5140, verify=False"
revision_table7_corruption_tightB150_cor_s65_harm,corruption_prone,harm_aware_selective,65,1,1,1,0,0.5,9.2,9.2,high,0.888,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.888,0.888,1.0,0.888,5,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8880, H=1.0000, score=0.8880, verify=True"
revision_table7_corruption_tightB150_cor_s66_harm,corruption_prone,harm_aware_selective,66,1,0,1,0,0.5,9.2,9.2,high,0.933,0.0,9.2,9.2,irreversible,strong,verify_then_decide,risky_patch,0.933,0.933,1.0,0.933,5,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.9330, H=1.0000, score=0.9330, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s67,corruption_prone,harm_aware_selective,67,0,0,0,1,0.0,-28.8,-28.8,medium,0.417,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.417,0.417,1.0,0.417,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4170, H=1.0000, score=0.4170, verify=False"
revision_table7_corruption_tightB150_cor_s68_harm,corruption_prone,harm_aware_selective,68,1,1,1,0,0.5,9.2,9.2,high,0.742,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.742,0.742,1.0,0.742,13,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7420, H=1.0000, score=0.7420, verify=True"
revision_table7_corruption_tightB150_cor_s69_harm,corruption_prone,harm_aware_selective,69,1,1,1,0,0.5,9.2,9.2,high,0.839,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.839,0.839,1.0,0.839,5,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8390, H=1.0000, score=0.8390, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s70,corruption_prone,harm_aware_selective,70,0,0,0,1,0.0,-28.8,-28.8,medium,0.458,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.458,0.458,1.0,0.458,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4580, H=1.0000, score=0.4580, verify=False"
revision_table7_corruption_tightB150_cor_s71_harm,corruption_prone,harm_aware_selective,71,1,1,1,0,0.5,9.2,9.2,high,0.956,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.956,0.956,1.0,0.956,8,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.9560, H=1.0000, score=0.9560, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s72,corruption_prone,harm_aware_selective,72,0,0,0,1,0.0,-28.8,-28.8,medium,0.583,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.583,0.583,1.0,0.583,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5830, H=1.0000, score=0.5830, verify=False"
revision_table7_corruption_tightB150_cor_s73_harm,corruption_prone,harm_aware_selective,73,1,1,1,0,0.5,9.2,9.2,high,0.883,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.883,0.883,1.0,0.883,5,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8830, H=1.0000, score=0.8830, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s74,corruption_prone,harm_aware_selective,74,0,0,0,1,0.0,-28.8,-28.8,medium,0.515,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.515,0.515,1.0,0.515,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5150, H=1.0000, score=0.5150, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s75,corruption_prone,harm_aware_selective,75,0,0,0,1,0.0,-28.8,-28.8,medium,0.452,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.452,0.452,1.0,0.452,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4520, H=1.0000, score=0.4520, verify=False"
revision_table7_corruption_tightB150_cor_s76_harm,corruption_prone,harm_aware_selective,76,1,1,1,0,0.5,9.2,9.2,medium,0.645,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.645,0.645,1.0,0.645,13,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.6450, H=1.0000, score=0.6450, verify=True"
revision_table7_corruption_tightB150_cor_s77_harm,corruption_prone,harm_aware_selective,77,1,1,1,0,0.5,9.2,9.2,high,0.739,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.739,0.739,1.0,0.739,8,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7390, H=1.0000, score=0.7390, verify=True"
revision_table7_corruption_tightB150_cor_s78_harm,corruption_prone,harm_aware_selective,78,1,1,1,0,0.5,9.2,9.2,high,0.705,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.705,0.705,1.0,0.705,5,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7050, H=1.0000, score=0.7050, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s79,corruption_prone,harm_aware_selective,79,0,0,0,1,0.0,-28.8,-28.8,medium,0.424,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.424,0.424,1.0,0.424,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4240, H=1.0000, score=0.4240, verify=False"
revision_table7_corruption_tightB150_cor_s80_harm,corruption_prone,harm_aware_selective,80,1,1,1,0,0.5,9.2,9.2,high,0.793,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.793,0.793,1.0,0.793,13,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.7930, H=1.0000, score=0.7930, verify=True"
revision_table7_cor_tightB150_repl_harm_aware_selective_s81,corruption_prone,harm_aware_selective,81,0,0,1,0,0.0,9.2,9.2,medium,0.44,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.44,0.44,1.0,0.44,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4400, H=1.0000, score=0.4400, verify=False"
revision_table7_corruption_tightB150_cor_s82_harm,corruption_prone,harm_aware_selective,82,1,1,1,0,0.5,9.2,9.2,high,0.846,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.846,0.846,1.0,0.846,5,1.0,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8460, H=1.0000, score=0.8460, verify=True"
revision_table7_corruption_tightB150_cor_s83_harm,corruption_prone,harm_aware_selective,83,1,1,1,0,0.5,9.2,9.2,high,0.893,38.0,-28.8,9.2,irreversible,strong,verify_then_decide,safe_edit,0.893,0.893,1.0,0.893,13,0.75,1,1.0,18.0,corruption_structural,0.457,0.28204125,0.5,"Harm-aware rule: p_score * harm_score >= 0.2820. p=0.8930, H=1.0000, score=0.8930, verify=True"
