episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table7_cor_tightB150_repl_harm_aware_selective_s29,corruption_prone,harm_aware_selective,29,0,0,1,0,0.0,9.2,9.2,medium,0.582,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.582,0.582,1.0,0.582,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5820, H=1.0000, score=0.5820, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s30,corruption_prone,uncertainty_only_matched_budget,30,0,0,0,1,0.0,-28.8,-28.8,medium,0.471,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.471,0.471,1.0,0.471,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4710, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s30,corruption_prone,harm_aware_selective,30,0,0,0,1,0.0,-28.8,-28.8,medium,0.471,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.471,0.471,1.0,0.471,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4710, H=1.0000, score=0.4710, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s31,corruption_prone,harm_aware_selective,31,0,0,0,1,0.0,-28.8,-28.8,medium,0.452,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.452,0.452,1.0,0.452,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4520, H=1.0000, score=0.4520, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s32,corruption_prone,uncertainty_only_matched_budget,32,0,0,0,1,0.0,-28.8,-28.8,medium,0.536,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.536,0.536,1.0,0.536,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5360, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s32,corruption_prone,harm_aware_selective,32,0,0,0,1,0.0,-28.8,-28.8,medium,0.536,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.536,0.536,1.0,0.536,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5360, H=1.0000, score=0.5360, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s35,corruption_prone,uncertainty_only_matched_budget,35,0,0,0,1,0.0,-28.8,-28.8,medium,0.602,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.602,0.602,1.0,0.602,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6020, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s35,corruption_prone,harm_aware_selective,35,0,0,0,1,0.0,-28.8,-28.8,medium,0.602,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.602,0.602,1.0,0.602,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6020, H=1.0000, score=0.6020, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s36,corruption_prone,harm_aware_selective,36,0,0,0,1,0.0,-28.8,-28.8,medium,0.447,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.447,0.447,1.0,0.447,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4470, H=1.0000, score=0.4470, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s37,corruption_prone,uncertainty_only_matched_budget,37,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5120, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s37,corruption_prone,harm_aware_selective,37,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5120, H=1.0000, score=0.5120, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s38,corruption_prone,uncertainty_only_matched_budget,38,0,0,0,1,0.0,-28.8,-28.8,medium,0.554,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.554,0.554,1.0,0.554,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5540, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s38,corruption_prone,harm_aware_selective,38,0,0,0,1,0.0,-28.8,-28.8,medium,0.554,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.554,0.554,1.0,0.554,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5540, H=1.0000, score=0.5540, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s39,corruption_prone,uncertainty_only_matched_budget,39,0,0,0,1,0.0,-28.8,-28.8,medium,0.575,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.575,0.575,1.0,0.575,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5750, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s39,corruption_prone,harm_aware_selective,39,0,0,0,1,0.0,-28.8,-28.8,medium,0.575,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.575,0.575,1.0,0.575,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5750, H=1.0000, score=0.5750, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s42,corruption_prone,harm_aware_selective,42,0,0,0,1,0.0,-28.8,-28.8,medium,0.404,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.404,0.404,1.0,0.404,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4040, H=1.0000, score=0.4040, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s43,corruption_prone,uncertainty_only_matched_budget,43,0,0,0,1,0.0,-28.8,-28.8,medium,0.505,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.505,0.505,1.0,0.505,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5050, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s43,corruption_prone,harm_aware_selective,43,0,0,0,1,0.0,-28.8,-28.8,medium,0.505,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.505,0.505,1.0,0.505,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5050, H=1.0000, score=0.5050, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s44,corruption_prone,uncertainty_only_matched_budget,44,0,0,1,0,0.0,9.2,9.2,medium,0.603,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.603,0.603,1.0,0.603,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6030, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s44,corruption_prone,harm_aware_selective,44,0,0,1,0,0.0,9.2,9.2,medium,0.603,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.603,0.603,1.0,0.603,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6030, H=1.0000, score=0.6030, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s50,corruption_prone,harm_aware_selective,50,0,0,0,1,0.0,-28.8,-28.8,medium,0.436,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.436,0.436,1.0,0.436,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4360, H=1.0000, score=0.4360, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s51,corruption_prone,uncertainty_only_matched_budget,51,0,0,0,1,0.0,-28.8,-28.8,medium,0.528,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.528,0.528,1.0,0.528,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5280, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s51,corruption_prone,harm_aware_selective,51,0,0,0,1,0.0,-28.8,-28.8,medium,0.528,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.528,0.528,1.0,0.528,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5280, H=1.0000, score=0.5280, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s52,corruption_prone,uncertainty_only_matched_budget,52,0,0,1,0,0.0,9.2,9.2,medium,0.57,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.57,0.57,1.0,0.57,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5700, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s52,corruption_prone,harm_aware_selective,52,0,0,1,0,0.0,9.2,9.2,medium,0.57,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.57,0.57,1.0,0.57,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5700, H=1.0000, score=0.5700, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s56,corruption_prone,uncertainty_only_matched_budget,56,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5120, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s56,corruption_prone,harm_aware_selective,56,0,0,0,1,0.0,-28.8,-28.8,medium,0.512,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.512,0.512,1.0,0.512,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5120, H=1.0000, score=0.5120, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s59,corruption_prone,uncertainty_only_matched_budget,59,0,0,0,1,0.0,-28.8,-28.8,medium,0.6,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.6,0.6,1.0,0.6,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6000, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s59,corruption_prone,harm_aware_selective,59,0,0,0,1,0.0,-28.8,-28.8,medium,0.6,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.6,0.6,1.0,0.6,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6000, H=1.0000, score=0.6000, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s60,corruption_prone,uncertainty_only_matched_budget,60,0,0,0,1,0.0,-28.8,-28.8,medium,0.595,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.595,0.595,1.0,0.595,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5950, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s60,corruption_prone,harm_aware_selective,60,0,0,0,1,0.0,-28.8,-28.8,medium,0.595,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.595,0.595,1.0,0.595,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5950, H=1.0000, score=0.5950, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s61,corruption_prone,harm_aware_selective,61,0,0,1,0,0.0,9.2,9.2,medium,0.403,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.403,0.403,1.0,0.403,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4030, H=1.0000, score=0.4030, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s62,corruption_prone,uncertainty_only_matched_budget,62,0,0,0,1,0.0,-28.8,-28.8,medium,0.576,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.576,0.576,1.0,0.576,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5760, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s62,corruption_prone,harm_aware_selective,62,0,0,0,1,0.0,-28.8,-28.8,medium,0.576,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.576,0.576,1.0,0.576,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5760, H=1.0000, score=0.5760, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s64,corruption_prone,uncertainty_only_matched_budget,64,0,0,0,1,0.0,-28.8,-28.8,medium,0.514,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.514,0.514,1.0,0.514,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5140, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s64,corruption_prone,harm_aware_selective,64,0,0,0,1,0.0,-28.8,-28.8,medium,0.514,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.514,0.514,1.0,0.514,13,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5140, H=1.0000, score=0.5140, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s67,corruption_prone,harm_aware_selective,67,0,0,0,1,0.0,-28.8,-28.8,medium,0.417,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.417,0.417,1.0,0.417,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4170, H=1.0000, score=0.4170, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s70,corruption_prone,uncertainty_only_matched_budget,70,0,0,0,1,0.0,-28.8,-28.8,medium,0.458,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.458,0.458,1.0,0.458,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.4580, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s70,corruption_prone,harm_aware_selective,70,0,0,0,1,0.0,-28.8,-28.8,medium,0.458,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.458,0.458,1.0,0.458,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4580, H=1.0000, score=0.4580, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s72,corruption_prone,uncertainty_only_matched_budget,72,0,0,0,1,0.0,-28.8,-28.8,medium,0.583,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.583,0.583,1.0,0.583,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5830, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s72,corruption_prone,harm_aware_selective,72,0,0,0,1,0.0,-28.8,-28.8,medium,0.583,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.583,0.583,1.0,0.583,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5830, H=1.0000, score=0.5830, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s74,corruption_prone,uncertainty_only_matched_budget,74,0,0,0,1,0.0,-28.8,-28.8,medium,0.515,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.515,0.515,1.0,0.515,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5150, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s74,corruption_prone,harm_aware_selective,74,0,0,0,1,0.0,-28.8,-28.8,medium,0.515,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.515,0.515,1.0,0.515,8,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5150, H=1.0000, score=0.5150, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s75,corruption_prone,harm_aware_selective,75,0,0,0,1,0.0,-28.8,-28.8,medium,0.452,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.452,0.452,1.0,0.452,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4520, H=1.0000, score=0.4520, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s79,corruption_prone,harm_aware_selective,79,0,0,0,1,0.0,-28.8,-28.8,medium,0.424,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.424,0.424,1.0,0.424,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4240, H=1.0000, score=0.4240, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s81,corruption_prone,harm_aware_selective,81,0,0,1,0,0.0,9.2,9.2,medium,0.44,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.44,0.44,1.0,0.44,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4400, H=1.0000, score=0.4400, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s85,corruption_prone,uncertainty_only_matched_budget,85,0,0,0,1,0.0,-28.8,-28.8,medium,0.62,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.62,0.62,1.0,0.62,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.6200, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s85,corruption_prone,harm_aware_selective,85,0,0,0,1,0.0,-28.8,-28.8,medium,0.62,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.62,0.62,1.0,0.62,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.6200, H=1.0000, score=0.6200, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s86,corruption_prone,harm_aware_selective,86,0,0,0,1,0.0,-28.8,-28.8,medium,0.422,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.422,0.422,1.0,0.422,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4220, H=1.0000, score=0.4220, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s88,corruption_prone,harm_aware_selective,88,0,0,0,1,0.0,-28.8,-28.8,medium,0.437,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.437,0.437,1.0,0.437,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4370, H=1.0000, score=0.4370, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s89,corruption_prone,uncertainty_only_matched_budget,89,0,0,0,1,0.0,-28.8,-28.8,medium,0.585,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.585,0.585,1.0,0.585,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5850, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s89,corruption_prone,harm_aware_selective,89,0,0,0,1,0.0,-28.8,-28.8,medium,0.585,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.585,0.585,1.0,0.585,5,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5850, H=1.0000, score=0.5850, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s90,corruption_prone,harm_aware_selective,90,0,0,1,0,0.0,9.2,9.2,medium,0.404,0.0,9.2,9.2,irreversible,strong,direct,risky_patch,0.404,0.404,1.0,0.404,5,0.75,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.4040, H=1.0000, score=0.4040, verify=False"
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s92,corruption_prone,uncertainty_only_matched_budget,92,0,0,0,1,0.0,-28.8,-28.8,medium,0.573,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.573,0.573,1.0,0.573,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Matched-budget uncertainty-only rule: hint >= 1.1000. score=0.5730, verify=False"
revision_table7_cor_tightB150_repl_harm_aware_selective_s92,corruption_prone,harm_aware_selective,92,0,0,0,1,0.0,-28.8,-28.8,medium,0.573,38.0,-28.8,9.2,irreversible,strong,direct,risky_patch,0.573,0.573,1.0,0.573,8,1.0,1,1.0,18.0,corruption_structural,1.1,1.1,0.5,"Harm-aware rule: p_score * harm_score >= 1.1000. p=0.5730, H=1.0000, score=0.5730, verify=False"
